## species	class	freq	bp	percent
dper	LTR/Gypsy::Gypsy-27_DP-I	33	18088.0	0.0003855586541973712
dper	LINE/R2::R2_DPe	47	46934.0	0.0010004317711244705
dper	LTR/Pao::BEL-5_DPer-I	5	833.0	1.7755990653826308e-05
dper	LINE/R1::R1-2_DGr	9	5034.0	0.00010730330966550015
dper	Simple_Repeat	35403	3089117.0	0.06584673779180787
dper	Satellite	35466	3314312.0	0.0706469302471361
dpse	Unknown	46877	9318148.0	0.20860261926225424
dpse	LINE/R1-LOA::Loa-1_DPs	147	7555.0	0.00016913154722658739
dpse	LINE/R1-LOA::LOA-2_DPer	987	896093.0	0.020060568570339426
dpse	Chimera/DNA/TcMar-Tc1	988	209477.0	0.004689499552400244
dpse	RC/Helitron::HelitronN-1_DPe	8339	2367421.0	0.05299875270241095
dpse	DNA/hAT-Ac::hAT-1_DP	74	25434.0	0.0005693834245084082
dpse	DNA/hAT-Ac::hAT-1N_DP	164	26289.0	0.0005885240562593985
dpse	LINE/I-Jockey::SPOCK_DMi	74	44841.0	0.001003842185200186
dpse	DNA/TcMar-Tigger	632	91257.0	0.002042943428889038
dpse	DNA/hAT-Tip100	47	5735.0	0.00012838774630635058
dpse	DNA/TcMar-Mariner::Mariner-1_DPe	229	49773.0	0.0011142534083532672
dpse	LTR/Gypsy::Gypsy8-I_Dpse	2832	370730.0	0.008299422700637027
dpse	Chimera/Unknown	271	133960.0	0.002998922841359847
dpse	LTR/Gypsy::Gypsy9-LTR_Dpse	202	37927.0	0.0008490605151108908
dpse	Chimera/RC/Helitron	2963	1000729.0	0.02240302370939981
dpse	Chimera/DNA/Maverick	421	73310.0	0.0016411692557486593
dpse	Chimera/LINE/I-Jockey	2752	277846.0	0.006220056104661601
dpse	DNA	924	75578.0	0.001691942299972339
dpse	LINE/CR1::CR1-1_DPer	4376	1439842.0	0.03223331637615143
dpse	LINE/CR1::WORF_DMi	1421	1182660.0	0.02647585911886113
dpse	LINE/R1-LOA::LOA-3_DPer	1224	892823.0	0.019987364048905814
dpse	DNA/P::PROTOP_B	102	6521.0	0.00014598369549498032
dpse	DNA/Kolobok-T2	58	5606.0	0.00012549986151585028
dpse	DNA/CMC-EnSpm	424	36147.0	0.000809212182342747
dpse	LTR/Pao::BEL-4_DPer-I	1403	432470.0	0.009681577793392753
dpse	DNA/TcMar-Tc1::Mariner-6_DRh	58	20871.0	0.00046723289505838585
dpse	DNA/MULE-MuDR	259	24194.0	0.0005416239117935215
dpse	Chimera/LTR/Pao	3693	2683362.0	0.06007163028842223
dpse	LINE/R1-LOA::LOA-1B_DPer	941	966778.0	0.021642972728606973
dpse	RC/Helitron::Helitron-1_DPe	252	132219.0	0.0029599475900399944
dpse	LTR/Gypsy::Gypsy-27_DP-LTR	65	11335.0	0.0002537532875993869
dpse	Chimera/LTR/Gypsy	2378	1639322.0	0.0366990160506398
dpse	LTR/Gypsy::Gypsy19-I_Dpse	79	76843.0	0.0017202614802822838
dpse	LTR/Gypsy::Gypsy22-I_Dpse	193	87888.0	0.0019675226237789957
dpse	DNA/TcMar-Tc1::Mariner-16_DRh	67	19022.0	0.00042583987972788154
dpse	DNA/Maverick	54	5762.0	0.00012899218730901343
dpse	LTR/Gypsy	251	72762.0	0.0016289013420649836
dpse	LTR/Pao::Nobel_I-int	524	410394.0	0.009187368920252561
dpse	DNA/PIF-Harbinger::Harbinger-N1_DPe	394	42769.0	0.0009574569349217625
dpse	LTR/Gypsy::Gypsy14-I_Dpse	179	104604.0	0.002341738764538709
dpse	RC/Helitron	221	24114.0	0.0005398329754893353
dpse	DNA/hAT-Pegasus	59	5451.0	0.00012202992242648945
dpse	LTR/Gypsy::Gypsy24-I_Dpse	287	119235.0	0.0026692786278705687
dpse	DNA/TcMar-Tc1::Mariner-3_Dro	97	47992.0	0.0010743826888813212
dpse	LTR/Pao::BEL-2_DPer-LTR	212	67626.0	0.0015139232313362274
dpse	LTR/Pao::BEL-2_DPer-I	98	66060.0	0.0014788656531817819
dpse	LTR/Pao::BEL-2_DBi-I	55	12259.0	0.00027443860191273786
dpse	LTR/Gypsy::Gypsy-11_DPer-LTR	594	152377.0	0.00341121876528732
dpse	LTR/Copia	65	27358.0	0.000612455442624087
dpse	DNA/TcMar-Tc1::Mariner-2_DRh	259	62402.0	0.0013969750906728663
dpse	LTR/Gypsy-Cigr	250	42036.0	0.0009410474810346561
dpse	DNA/TcMar-Tc1::Mariner-17_DAn	47	20707.0	0.0004635614756348041
dpse	DNA::DNA-1_DPe	519	87677.0	0.001962799029276704
dpse	LINE/R1-LOA::LOA-1_DPer	601	558954.0	0.012513137637126396
dpse	LTR/Gypsy::Gypsy8-LTR_Dpse	149	36906.0	0.0008262036905287139
dpse	DNA/CMC-Transib::Transib2_DP	50	21601.0	0.0004835751888340852
dpse	DNA/CMC-Transib::Transib1_DP	72	22387.0	0.000501171138022715
dpse	Chimera/DNA/CMC-Transib	45	14974.0	0.00033521850273605816
dpse	LTR/Gypsy::Gypsy11-I_Dpse	49	12928.0	0.00028941530675649527
dpse	LTR/Gypsy::Gypsy-11_DPer-I	385	106324.0	0.002380243895078713
dpse	LTR/Gypsy::Gypsy-12_DPer-LTR	56	9933.0	0.00022236712886852315
dpse	DNA/TcMar-Tc1::Mariner-3_DAn	64	11791.0	0.0002639616245332484
dpse	LTR/Gypsy::Gypsy17-I_Dpse	614	695718.0	0.015574832795947971
dpse	Chimera/LINE/R1	374	114547.0	0.0025643297604452556
dpse	DNA/PIF-Harbinger	242	63391.0	0.0014191155407333688
dpse	DNA/Maverick::Polinton-1_DPe	265	287635.0	0.006439199548182589
dpse	DNA/hAT-Ac	262	50113.0	0.0011218648876460586
dpse	Chimera/DNA/P	81	17030.0	0.00038124556575364434
dpse	LINE/I-Jockey::Jockey-5_DPer	109	83890.0	0.0018780205819772886
dpse	Chimera/DNA/hAT-Ac	83	9094.0	0.00020358468437837004
dpse	DNA/hAT-Ac::Homo3	22	1287.0	2.8811687793596022e-05
dpse	Chimera/DNA/PIF-Harbinger	68	19074.0	0.0004270039883256026
dpse	Chimera/LINE/Jockey	84	17879.0	0.00040025187728182077
dpse	LINE/L2::Kiri-1_DPer	306	172034.0	0.00385127420192968
dpse	DNA/TcMar-Tc1::Mariner-17_DK	26	1476.0	3.3042774812236e-05
dpse	LINE/I::I-1_DPe	57	43005.0	0.0009627401970191119
dpse	DNA/CMC-Transib::Transib3_DP	362	55193.0	0.0012355893429618844
dpse	LTR/Gypsy::Gypsy-3_DPer-I	393	227813.0	0.005099982153319729
dpse	DNA/TcMar-Tc1::Mariner-2_DK	31	6548.0	0.00014658813649764317
dpse	RC/Helitron::Helitron-1_DF	288	36823.0	0.0008243455941131208
dpse	Chimera/LINE/I	155	96226.0	0.002154182960082806
dpse	DNA/TcMar-Tc1::S_DM	23	5402.0	0.00012093297394017539
dpse	LTR/Gypsy::Gypsy-7_DPer-I	809	494188.0	0.011063240378664827
dpse	DNA/TcMar-Mariner::Mariner-5_DBi	52	9325.0	0.00020875601295670777
dpse	DNA/TcMar-Tc1::MARWOLEN1	88	18301.0	0.00040969906628640315
dpse	LTR/Pao::BEL-8_DPe-LTR	137	26512.0	0.0005935162912073176
dpse	LTR/Pao::BEL-1_DPer-I	796	464479.0	0.010398153795401467
dpse	LTR/Pao::BEL2-I_Dpse	667	591977.0	0.013252413756790671
dpse	LTR/Pao::BEL-8_DPe-I	423	412113.0	0.009225851664088763
dpse	DNA/TcMar-Pogo	48	5359.0	0.00011997034567667529
dpse	LTR/Gypsy::Gypsy18-I_Dpse	576	2365755.0	0.052961456453876274
dpse	LINE/Penelope	50	4157.0	9.306152770627714e-05
dpse	LINE/R1-LOA::TRIM	17	1205.0	2.6975978081805135e-05
dpse	LINE/I-Jockey::Jockey-7_DPer	79	19291.0	0.00043186190305070774
dpse	DNA/hAT-Blackjack	99	17379.0	0.0003890585253806568
dpse	LINE/CR1::CR1-2_DPer	235	54021.0	0.0012093521261055562
dpse	DNA/TcMar-Tc1	259	91112.0	0.002039697356837701
dpse	LTR/Gypsy::Gypsy-6_DPer-LTR	39	34491.0	0.000772139800846092
dpse	LTR/Gypsy::Gypsy5-I_Dpse	93	35299.0	0.000790228257518373
dpse	LTR/Gypsy::Gypsy4-I_Dpse	136	42496.0	0.000951345364783727
dpse	LTR/Gypsy::Gypsy15-I_Dpse	151	24584.0	0.0005503547262764294
dpse	LTR/Gypsy::Gypsy-12_DPer-I	451	196790.0	0.0044054794412601095
dpse	DNA/hAT-Ac::hAT-1_DEl	37	2721.0	6.091422104613425e-05
dpse	DNA/CMC-Transib::TransibN1_DP	83	36989.0	0.0008280617869443072
dpse	LTR/Gypsy::Gypsy-9_DPer-LTR	78	18082.0	0.00040479637815369333
dpse	DNA/hAT-hATm	66	28058.0	0.0006281261352857166
dpse	LINE/CR1::CR1-3_DPer	263	100348.0	0.002246460953156001
dpse	LINE/L2::Kiri-2_DPer	48	11174.0	0.0002501490282872121
dpse	LTR/Gypsy::Gypsy23-I_Dpse	93	49123.0	0.001099702050881754
dpse	LTR/Gypsy::Gypsy6-I_Dpse	244	153721.0	0.0034413064951976493
dpse	LTR/Gypsy::Gypsy-1_DVir-I	176	186852.0	0.004183000378872575
dpse	LTR/Copia::Copia1-I_Dpse	108	82632.0	0.00184985810859396
dpse	LTR/Gypsy::Gypsy21-I_Dpse	114	107929.0	0.0024161745546814493
dpse	LINE/I-Jockey::Jockey-4_DPer	97	13151.0	0.0002944075417044144
dpse	LINE/R1::R1-4_DPer	426	163225.0	0.0036540697281349736
dpse	Chimera/LTR/Copia	304	130502.0	0.0029215096196113974
dpse	DNA/TcMar-Tc1::Mariner-13_DK	93	42597.0	0.0009536064218677621
dpse	Unknown::REP-3_DF	71	12432.0	0.0002783115016705406
dpse	LTR/Gypsy::Gypsy-3_DPer-LTR	180	91182.0	0.0020412644261038637
dpse	LTR/Gypsy::Gypsy-8_DPer-LTR	54	39542.0	0.0008852150417516503
dpse	LTR/Pao::BEL-5_DEl-I	106	33377.0	0.0007472010128102988
dpse	RC/Helitron::Helitron-N2_DBp	89	19635.0	0.0004395629291587086
dpse	LTR/Pao::BEL-4_DPer-LTR	89	19810.0	0.00044348060232411593
dpse	LTR/Copia::Copia-29_DP-I	120	139287.0	0.003118176812514848
dpse	LTR/Pao::BEL3-I_Dpse	18	24580.0	0.0005502651794612201
dpse	LTR/Pao::BEL3-LTR_Dpse	33	8432.0	0.00018876468646122896
dpse	LTR/Pao::BEL-1_DPer-LTR	152	23381.0	0.0005234235216022289
dpse	LINE/I-Jockey::Jockey-2_DPer	221	145483.0	0.0032568848292740715
dpse	LTR/Gypsy::Gypsy12-I_Dpse	400	161602.0	0.0036177361078637955
dpse	LTR/Gypsy::Gypsy-26_DPse-I	251	127877.0	0.0028627445221302865
dpse	LINE/I-Jockey::Jockey-4B_DVi	94	20756.0	0.00046465842412111817
dpse	LINE/I-Jockey::Jockey-4_DVi	49	14113.0	0.00031594355076225384
dpse	LTR/Pao::BEL1_I_Dpse-int	98	26631.0	0.0005961803089597947
dpse	LTR/Pao::BEL-3_DPer-I	256	148964.0	0.0033348129452099753
dpse	LINE/R1::R1-6_DPer	96	51743.0	0.0011583552148438532
dpse	LTR/Gypsy::Gypsy-27_DP-I	33	6794.0	0.00015209526563301584
dpse	DNA/hAT	78	19240.0	0.00043072018115678906
dpse	DNA/TcMar-Tc1::Mariner-2_DAn	39	6568.0	0.00014703587057368972
dpse	DNA/TcMar-Tc1::Mariner-16_DF	42	6638.0	0.00014860293983985268
dpse	LINE/I::I-3_DEu	126	86999.0	0.001947620844098726
dpse	LTR/Gypsy::Gypsy15-LTR_Dpse	47	22099.0	0.0004947237673276445
dpse	LTR/Gypsy::Gypsy20-I_Dpse	112	32706.0	0.0007321795345589367
dpse	LTR/Gypsy::Gypsy-25_DPse-LTR	57	9708.0	0.00021733012051299938
dpse	LINE/R1::R1-5_DPer	93	53602.0	0.0011999720972123808
dpse	DNA/P::P_DB	68	9856.0	0.0002206433526757439
dpse	LTR/Pao::BEL-5_DPer-I	83	77067.0	0.0017252761019340053
dpse	LTR/Pao::BEL-14_DP-I	276	209492.0	0.004689835352957279
dpse	LTR/Gypsy::Gypsy-10_DPer-LTR	89	16506.0	0.00036951493296122454
dpse	LTR/Gypsy::Gypsy-4_DPer-LTR	46	13774.0	0.0003083544581732647
dpse	LTR/Pao::BEL-6_DPe-I	83	46514.0	0.0010412951406614805
dpse	LTR/Pao::BEL-6_DPer-I	62	86498.0	0.0019364051054937598
dpse	LTR/Gypsy::Gypsy-7_DPer-LTR	154	89793.0	0.0020101692945224303
dpse	LINE/R1::R1-7_DPer	38	19940.0	0.00044639087381841857
dpse	DNA/TcMar-Tc1::Mariner-17_DF	43	1997.0	4.4706247493248845e-05
dpse	LTR/Gypsy::Gypsy16-I_Dpse	24	23965.0	0.0005364973566227884
dpse	LTR/Pao::BEL-13_DP-I	23	5423.0	0.00012140309472002427
dpse	LINE/I::I-4_DBi	32	10568.0	0.00023658268578300137
dpse	LTR/Gypsy::Gypsy-1_DPer-I	60	22187.0	0.0004966937972622494
dpse	LTR/Gypsy::Gypsy-10_DPer-I	27	16126.0	0.0003610079855163399
dpse	LTR/Copia::Copia2-LTR_Dpse	96	27288.0	0.0006108883733579241
dpse	LTR/Copia::Copia2-I_Dpse	79	25596.0	0.0005730100705243853
dpse	DNA/CMC-Transib::TransibN5_DP	41	11983.0	0.0002682598716632954
dpse	LTR/Gypsy::Gypsy-5_DPer-I	7	1822.0	4.078857432784146e-05
dpse	LTR/Gypsy::Gypsy-26_DP-LTR	60	29563.0	0.00066181812450822
dpse	LTR/Copia::Copia-2_DPer-LTR	43	5557.0	0.00012440291302953622
dpse	LTR/Copia::Copia-2_DPer-I	54	19187.0	0.00042953368585526566
dpse	LTR/Pao::BEL-7_DPer-I	18	16743.0	0.0003748205817623762
dpse	DNA/TcMar-Tc1::PARISa_DPs	22	11063.0	0.0002476641041651537
dpse	Satellite	32454	3705684.0	0.0829580500930257
dpse	Simple_Repeat	32704	3934494.0	0.08808035179003636
dsec	Unknown	15107	4267644.0	0.1534373884762648
dsec	Chimera/RC/Helitron	2572	464029.0	0.016683537318776514
dsec	RC/Helitron::Helitron-N2_DBi	157	13941.0	0.0005012298665839062
dsec	Chimera/LTR/Gypsy	3345	1671932.0	0.06011206178160558
dsec	LTR/Gypsy::MICROPIA_I-int	495	421571.0	0.015157017149820236
dsec	DNA/CMC-Transib::TRANSIB2	274	132638.0	0.004768820532526802
dsec	Chimera/LTR/Pao	3418	1021562.0	0.036728884941337664
dsec	Chimera/DNA/hAT-hobo	115	42100.0	0.0015136487614362277
dsec	LINE/I-Jockey::Jockey	442	348740.0	0.012538476699840142
dsec	Chimera/LINE/Jockey	878	555296.0	0.01996491930238697
dsec	Chimera/LINE/I-Jockey	3329	3266071.0	0.11742718109056488
dsec	Chimera/DNA/CMC-EnSpm	421	26981.0	0.0009700654924539396
dsec	DNA/Zisupton	160	12178.0	0.00043784357759549594
dsec	Chimera/DNA/CMC-Transib	110	26428.0	0.000950183122737212
dsec	DNA/hAT-Charlie	59	5923.0	0.0002129534825175006
dsec	LTR/Pao::ROO_I-int	204	133169.0	0.004787911921893135
dsec	LTR/Pao::BEL_I-int	87	63416.0	0.0022800368136636534
dsec	DNA/TcMar-Tc1	36	2825.0	0.00010156906772107703
dsec	Chimera/LTR/Copia	509	299251.0	0.010759166401628327
dsec	DNA/P::PROTOP_B	493	170914.0	0.0061449825276035965
dsec	Chimera/Unknown	235	172097.0	0.006187515698263432
dsec	LINE/R1::DMRT1C	160	80577.0	0.002897037440623442
dsec	LINE/R1::R1-1_DSi	229	159794.0	0.005745177914131604
dsec	LTR/ERVK	28	2116.0	7.60779282470085e-05
dsec	LTR/Gypsy::Gypsy4_I-int	39	13288.0	0.00047775213163811384
dsec	LTR/Gypsy::Gypsy_I-int	520	353858.0	0.012722487492263674
dsec	LTR/Gypsy::Gypsy-1_DSe-I	343	219980.0	0.00790908443089647
dsec	DNA::DNA3-1_DF	124	27269.0	0.000980420144313646
dsec	DNA/TcMar-Tc1::Mariner-1_DSim	109	56891.0	0.0020454392324671835
dsec	RC/Helitron::DNAREP1_DSim	993	117760.0	0.0042339020937465595
dsec	LINE/I-Jockey::FW_DM	924	330234.0	0.011873118410549435
dsec	LINE/I-Jockey::G5_DM	550	217117.0	0.007806149124388348
dsec	LINE/I-Jockey::Jockey-1_DSi	360	229491.0	0.008251039617832811
dsec	Chimera/LINE/CR1	417	57838.0	0.002079487341186426
dsec	LTR/Pao::MAX_I-int	327	343101.0	0.012335734054573185
dsec	Chimera/DNA/P	492	123810.0	0.004451421690104973
dsec	DNA/P::PROTOP	358	95553.0	0.0034354793373281675
dsec	Chimera/LINE/R1	763	373162.0	0.013416536796082318
dsec	Chimera/DNA/MULE-NOF	179	80942.0	0.002910160523709528
dsec	LTR/Gypsy::Gypsy-8_DSim-I	256	71424.0	0.0025679536612071524
dsec	LINE/I-Jockey::HETA	195	128523.0	0.00462087125335079
dsec	LINE/I-Jockey::TAHRE	170	98832.0	0.0035533713631891984
dsec	LINE/I-Jockey::HETA_DSi	92	151733.0	0.005455355523016701
dsec	LINE/I-Jockey::BS2	380	236444.0	0.008501025362209678
dsec	LTR/Gypsy::Gypsy-3_DSe-I	399	261074.0	0.009386563818128305
dsec	LTR/Gypsy::DM297_LTR	206	56187.0	0.002020127861254568
dsec	LTR/Gypsy::Gypsy-9_DSim-I	80	20156.0	0.0007246818155702756
dsec	LTR/Gypsy::Gypsy-5_DSe-I	175	49972.0	0.0017966759122681987
dsec	LTR/Gypsy::DM297_I-int	994	574429.0	0.020652820531663913
dsec	Chimera/LINE	279	150012.0	0.005393479287424498
dsec	LTR/Gypsy::Gypsy12_I-int	189	129694.0	0.004662972980183138
dsec	LTR/Gypsy::Gypsy-26_DYa-I	167	21050.0	0.0007568243807181138
dsec	LTR/Gypsy::Gypsy-13_DSim-LTR	380	46964.0	0.0016885273261779334
dsec	LTR/Gypsy::Gypsy-26_DYa-LTR	78	6861.0	0.00024667800836612725
dsec	LTR/Gypsy::Gypsy-3_DSim-I	246	131735.0	0.004736354384508348
dsec	LTR/Gypsy::Gypsy-24_DYa-I	20	13865.0	0.000498497389009817
dsec	LINE/CR1::DMCR1A	1026	541508.0	0.019469190344603534
dsec	LTR/Gypsy::Gypsy-2_DSim-LTR	65	19263.0	0.0006925752040747281
dsec	LTR/Gypsy::Gypsy-13_DSim-I	313	152867.0	0.005496126964714295
dsec	LINE/I-Jockey::Helena_Ds	79	39124.0	0.001406650692219263
dsec	LTR/Pao::BEL-6_DYa-I	258	163539.0	0.005879824341960076
dsec	LTR/Gypsy::Gypsy-12_DSim-LTR	71	15088.0	0.0005424687057612779
dsec	LTR/Gypsy::IDEFIX_LTR	35	4252.0	0.00015287492953982993
dsec	LINE/I::I_DM	89	93880.0	0.0033753288770459154
dsec	LTR/Pao::ROOA_LTR	98	17589.0	0.0006323887901401855
dsec	RC/Helitron::DNAREP1_DYak	67	3648.0	0.00013115892355627928
dsec	LTR/Gypsy::Gypsy-1_DVir-I	126	17616.0	0.0006333595387520329
dsec	LTR/Gypsy::HMSBEAGLE_I-int	235	79219.0	0.002848212380812744
dsec	LTR/Gypsy::DM412	481	379513.0	0.013644878441780216
dsec	LINE/R1::DMRT1B	372	198923.0	0.007152008374612321
dsec	LTR/Gypsy::Invader2_I-int	155	84478.0	0.003037292638209255
dsec	LTR/Gypsy::Invader3_I-int	111	98016.0	0.0035240331829200305
dsec	LINE/R1::R1_DSe	25	5605.0	0.00020152022108907495
dsec	Unknown::REP-1_DTa	30	6983.0	0.00025106435394558617
dsec	LTR/Gypsy::NOMAD_LTR	46	4814.0	0.00017308088212717338
dsec	LTR/Gypsy::Gypsy-5_DSe-LTR	90	22196.0	0.000798027266243195
dsec	LTR/Gypsy::Invader3_LTR	69	20442.0	0.0007349645601254005
dsec	LTR/Gypsy::Gypsy-1_DSim-I	623	230064.0	0.008271641060595351
dsec	LTR/Gypsy::Gypsy-4_DSim-I	248	98873.0	0.0035548454629331146
dsec	LTR/Gypsy::Gypsy-31_DYa-I	32	1617.0	5.813705575397577e-05
dsec	LTR/Gypsy::Gypsy-11_DSim-I	427	174141.0	0.006261004963545513
dsec	LTR/Gypsy::Gypsy-11_DSim-LTR	80	15523.0	0.0005581085445077093
dsec	DNA/TcMar-Tc1::Mariner-15_DK	68	20835.0	0.0007490943454756247
dsec	LTR/Gypsy::Gypsy12_LTR	272	130170.0	0.004680086918673485
dsec	LTR/Pao::NINJA_I-int	305	174500.0	0.0062739123247178554
dsec	Chimera/DNA/PIF-Harbinger	57	10071.0	0.0003620892322191033
dsec	LTR/Copia::Copia-1_DSim-I	166	45682.0	0.0016424347439413243
dsec	LTR/Gypsy::Gypsy-26_DBp-I	32	13435.0	0.0004830373185248389
dsec	LTR/Gypsy::MICROPIA_LTR	56	23994.0	0.0008626719330617778
dsec	LTR/Pao::BATUMI_I-int	205	121337.0	0.004362508307990203
dsec	LINE/R1::R1_DSi	92	23344.0	0.0008393020590728574
dsec	DNA/TcMar-Tc1::FB4_DM	103	13764.0	0.0004948660701284617
dsec	DNA/CMC-Transib::TRANSIB1	107	31861.0	0.0011455193156322957
dsec	LINE/I-Jockey::DOC	57	10918.0	0.00039254197570928105
dsec	LINE/I::IVK_DM	59	40759.0	0.0014654349137144702
dsec	LINE/I-Jockey::Jockey-5_DYa	69	15846.0	0.0005697215741975882
dsec	LINE/R1-LOA::Baggins1	535	308665.0	0.011097634084292474
dsec	LINE/I-Jockey::DOC5_DM	37	9893.0	0.00035568948211136815
dsec	LTR/Gypsy::Gypsy12A_LTR	42	8027.0	0.00028859996693702134
dsec	DNA/TcMar-Tc1::Mariner2_DM	23	4320.0	0.0001553197778955939
dsec	LTR/Gypsy::BLOOD_I-int	90	49424.0	0.0017769733108129243
dsec	DNA/hAT-Ac::hAT-1_DSi	20	14989.0	0.000538909294184504
dsec	LTR/Gypsy::MDG3_LTR	41	8398.0	0.00030193877193685127
dsec	LTR/Gypsy::Gypsy-5_DSim-I	440	156831.0	0.005638647242394418
dsec	LTR/Gypsy::Gypsy_LTR	125	39449.0	0.0014183356292137232
dsec	LTR/Gypsy::GTWIN_I-int	123	33695.0	0.0012114583139333419
dsec	LTR/Gypsy::ACCORD_LTR	100	16937.0	0.0006089470088466838
dsec	LTR/Pao::ROOA_I-int	180	84890.0	0.0030521055429530014
dsec	DNA/TcMar-Tc1::TC1-2_DM	62	28684.0	0.001031294562304911
dsec	LTR/Gypsy::MDG1_I-int	19	3438.0	0.0001236086565752435
dsec	LTR/Gypsy::QUASIMODO2-LTR_DM	50	12108.0	0.0004353268219351507
dsec	LTR/Gypsy::ZAM_I-int	194	40312.0	0.0014493636311405512
dsec	LTR/Gypsy::Gypsy-3_DSe-LTR	20	1966.0	7.068488040341149e-05
dsec	LTR/Gypsy::NOMAD_I-int	56	14853.0	0.000534019597472976
dsec	LTR/Gypsy	48	17296.0	0.000621854370019026
dsec	LTR/Gypsy::Gypsy-12_DSim-I	60	45294.0	0.0016284847268525533
dsec	LTR/Gypsy::Gypsy1-LTR_DM	53	14988.0	0.0005388733405322133
dsec	LTR/Gypsy::Gypsy5_I-int	65	35755.0	0.001285522837652074
dsec	LTR/Gypsy::Gypsy-8_DSe-I	89	11431.0	0.00041098619933438283
dsec	LTR/Gypsy::TIRANT_I-int	286	117091.0	0.004209849100364117
dsec	LTR/Gypsy::Gypsy_6B	40	13839.0	0.0004975625940502602
dsec	LTR/Gypsy::Gypsy6A_LTR	40	7581.0	0.0002725646380153929
dsec	LTR/Gypsy::QUASIMODO2-I_DM	46	11962.0	0.0004300775887007163
dsec	LTR/Gypsy::Invader4_LTR	26	5297.0	0.00019044649618355576
dsec	LTR/Gypsy::ACCORD2_I-int	40	2883.0	0.00010365437955393454
dsec	LTR/Gypsy::BURDOCK_I-int	30	10224.0	0.0003675901410195722
dsec	LTR/Gypsy::Gypsy-27_DYa-LTR	19	2316.0	8.326865870513784e-05
dsec	LTR/Gypsy::ZAM_LTR	34	11109.0	0.0003994091232967946
dsec	LTR/Pao::NINJA_LTR	53	9587.0	0.0003446876645104303
dsec	LTR/Gypsy::Bica_I-int	21	12084.0	0.00043446393428017515
dsec	LINE/I-Jockey::Jockey-1_DSe	6	656.0	2.3585595902664258e-05
dsec	LTR/Gypsy::Gypsy-29_DAn-I	14	1524.0	5.4793366090945626e-05
dsec	LTR/Gypsy::TIRANT_LTR	28	9971.0	0.0003584938669900386
dsec	LINE/I-Jockey::Jockey-3_DSim	101	23449.0	0.0008430771925633753
dsec	Other::NTS_DM	507	58109.0	0.0020892307809571914
dsec	Simple_Repeat	11266	2745641.0	0.09871582182894359
dsec	Satellite	11299	2492881.0	0.08962817667595972
dsim	DNA/TcMar-Tc1	125	123618.0	0.00566975513251398
dsim	LTR/Pao::ROO_I-int	1042	482676.0	0.022137995505034203
dsim	Chimera/LINE/R1	981	225446.0	0.010340109171841859
dsim	Unknown	7436	3629929.0	0.1664871505639255
dsim	Chimera/LINE/Jockey	446	335951.0	0.01540843490853439
dsim	Chimera/LINE/I-Jockey	2155	2692802.0	0.12350570273215802
dsim	RC/Helitron::DNAREP1_DSim	1176	169081.0	0.007754921350940772
dsim	DNA/hAT	419	32526.0	0.0014918090847623302
dsim	Chimera/DNA/MULE-NOF	108	27481.0	0.0012604195246373239
dsim	Chimera/DNA/TcMar-Tc1	96	54982.0	0.002521756351792487
dsim	Chimera/RC/Helitron	2970	409552.0	0.018784154039309532
dsim	LINE/I-Jockey::Helena_Ds	179	105192.0	0.004824644322828477
dsim	RC/Helitron::DNAREP1_DM	1449	208764.0	0.009574987141711956
dsim	Chimera/LTR/Pao	993	645066.0	0.02958603329863178
dsim	Chimera/Unknown	180	131566.0	0.006034291153103386
dsim	DNA/Kolobok-T2	70	6284.0	0.00028821645110516146
dsim	Unknown::DMRP1	80	12699.0	0.0005824412337021715
dsim	DNA/CMC-Transib::Transib-3_DF	55	5400.0	0.0002476716798166569
dsim	DNA/hAT-hobo::HOBO	172	23022.0	0.0010559069282850139
dsim	Chimera/LTR/Gypsy	2665	1355761.0	0.06218214894442789
dsim	LTR/Gypsy::DM412	281	377135.0	0.017297344253269425
dsim	LTR/Gypsy::DM412B_LTR	50	14823.0	0.0006798587610967232
dsim	LINE/I-Jockey::DOC6_DM	43	95369.0	0.004374111191191621
dsim	LINE/CR1::DMCR1A	861	649606.0	0.029794260970181338
dsim	DNA/CMC-Transib::TRANSIB2	225	137602.0	0.006311133052987338
dsim	DNA/CMC-EnSpm	82	8444.0	0.0003872851230318243
dsim	DNA/CMC-Transib	47	35568.0	0.0016313307977257135
dsim	Unknown::REP-2_DTa	67	6370.0	0.0002921608519318712
dsim	Chimera/DNA/P	976	280507.0	0.012865488868579812
dsim	DNA/TcMar-Tc1::FB4_DM	124	16086.0	0.0007377864150982858
dsim	DNA/TcMar-Tc1::Mariner-1_DSim	184	125208.0	0.005742680682682218
dsim	Chimera/LTR/Copia	353	176121.0	0.008077811837220264
dsim	LTR/Gypsy::Invader6_I-int	145	87525.0	0.004014345143694981
dsim	LINE/I-Jockey::BS2	307	258856.0	0.011872463027892693
dsim	LINE/R1::R1_DSi	100	57844.0	0.0026530223420953153
dsim	LINE/R1::R1_DEr	25	1869.0	8.572192029209847e-05
dsim	LINE/I-Jockey::G5_DM	157	62548.0	0.0028687718942911585
dsim	LTR/Gypsy::Gypsy-8_DSe-I	302	153861.0	0.007056854134864935
dsim	LTR/Gypsy::Gypsy-4_DSim-I	142	38300.0	0.0017566343216625852
dsim	LTR/Gypsy::QUASIMODO2-I_DM	427	176127.0	0.008078087027975618
